name,tier,tier_name,iclevel,region,state,cfips,county,female,k_married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc
Clark State Community College,9,Two-year (public and private not-for-profit),2,2,OH,39023,Clark,0.59944749,0.51481026,0.00884233,0,71638.21039,66100,0.524688993,0.13012069,0.18895891,0.25450805,0.29512787,0.13128437,0.040498339,0.008004904,0.002991756,0.000187836
Clark University,4,Highly selective private,1,1,MA,25027,Worcester,0.61378205,0.51991743,0.022418769,0.001641466,176605.0442,103000,0.70936188,0.05281157,0.096697249,0.1681546,0.23460267,0.44773394,0.29547572,0.18150261,0.050328232,0.005133561
Clarke University,6,Selective private,1,2,IA,19061,Dubuque,0.72812498,0.71658003,0.034456961,9.01E-05,95361.0026,75700,0.621402522,0.070276625,0.11714609,0.25313917,0.31832796,0.24111019,0.090696119,0.044284381,0.009949823,0.0001292
Clarkson University,6,Selective private,1,1,NY,36089,St Lawrence,0.2659511,0.67122161,0.029669976,0.000623622,121016.7813,94600,0.665297642,0.055987392,0.11307572,0.18074469,0.27866876,0.37152347,0.18589994,0.078789555,0.010683599,0.001868988
Clatsop Community College,9,Two-year (public and private not-for-profit),2,4,OR,41007,Clatsop,0.56106871,0.50324523,0.010094148,1.42E-05,67825.03646,59000,0.501170208,0.14178185,0.20942852,0.26683533,0.24823126,0.13372298,0.039899025,0.023983246,0.000505221,0.000144064
Clayton State University,5,Selective public,1,3,GA,13063,Clayton,0.60470456,0.50633097,0.015449493,0.000569924,85736.66754,77600,0.581022268,0.098921984,0.16441631,0.20813501,0.28989947,0.23862727,0.082062908,0.02893699,0.002273384,8.50E-06
Clearwater Christian College,6,Selective private,1,3,FL,12103,Pinellas,0.53024912,0.7628969,0.00808674,0.000136745,108308.4271,64300,0.557067732,0.077094264,0.17901418,0.26648182,0.24407075,0.23333904,0.085947797,0.052664485,0.007132526,0.002539333
Clemson University,3,Highly selective public,1,3,SC,45077,Pickens,0.47578016,0.68194026,0.012014057,0.000240175,167040.6807,120200,0.753945141,0.031747334,0.066345565,0.11962822,0.22191879,0.56036019,0.33743089,0.17781831,0.030593092,0.00234562
Cleveland Community College,9,Two-year (public and private not-for-profit),2,3,NC,37045,Cleveland,0.56821191,0.44786841,0.014537858,0,60836.8195,49600,0.444558212,0.20315419,0.25279492,0.22517844,0.24744414,0.071428262,0.026270626,0.013666751,0.000674747,3.41E-05
Cleveland Institute Of Dental - Medical Assistants,12,Less than two-year schools of any type,3,2,OH,39085,Lake,0.969697,0.26681754,0,0,45757.71354,42600,0.351591994,0.27978602,0.30373317,0.2547034,0.11194003,0.049837478,0.025448628,0.005103499,0.00094833,0.000313504
Cleveland State Community College,9,Two-year (public and private not-for-profit),2,3,TN,47011,Bradley,0.53702319,0.58411217,0.016037308,7.98E-05,68400.9173,64700,0.513956028,0.13267526,0.20583236,0.24900021,0.28720826,0.12528405,0.034824584,0.010403262,0.000423755,2.52E-05
Cleveland State University,5,Selective public,1,2,OH,39035,Cuyahoga,0.52163607,0.48733816,0.016072698,0.000605989,83517.16677,72700,0.559369506,0.1086647,0.17408119,0.23316422,0.28712153,0.19696833,0.079615891,0.032019157,0.006071628,1.21E-05
Clinton Community College - SUNY Office Of Community Colleges,9,Two-year (public and private not-for-profit),2,1,NY,36019,Clinton,0.51851851,0.4639703,0.014248387,4.60E-05,72551.91743,62800,0.50166685,0.14520653,0.21739082,0.24346545,0.27046546,0.12347177,0.040390141,0.016141806,0.003370371,0.000924759
Cloud County Community College,9,Two-year (public and private not-for-profit),2,2,KS,20029,Cloud,0.55075848,0.51787478,0.010864627,3.14E-05,60092.88543,54200,0.455038094,0.15881728,0.22735378,0.3235521,0.22677726,0.063499555,0.020666271,0.009041394,0.000976423,0.000134309
Clover Park Technical College,9,Two-year (public and private not-for-profit),2,4,WA,53053,Pierce,0.5750916,0.41616434,0.010678563,1.13E-06,72370.83723,65300,0.522421868,0.14598779,0.19124655,0.23525259,0.26727206,0.16024105,0.048287891,0.014830164,0.000103167,3.15E-05
Clovis Community College,9,Two-year (public and private not-for-profit),2,4,NM,35009,Curry,0.5778302,0.51016891,0.025265463,0.000802748,53957.48672,44300,0.402651917,0.24661276,0.26642078,0.25262833,0.16319704,0.071141012,0.03143964,0.015287637,0.001214501,7.84E-05
Coast Community College District,9,Two-year (public and private not-for-profit),2,4,CA,6059,Orange,0.48081729,0.43207157,0.033638272,0.000437195,101057.1973,72800,0.559872269,0.16203935,0.16135868,0.18049389,0.20913832,0.28696984,0.14830817,0.066935636,0.010915638,0.001177313
Coastal Carolina Community College,9,Two-year (public and private not-for-profit),2,3,NC,37133,Onslow,0.51239365,0.5316841,0.023259424,9.49E-06,66498.19622,56700,0.475464869,0.17013389,0.21128128,0.28747547,0.23458347,0.096525773,0.032529894,0.016013015,0.002698914,0
Coastal Carolina University,5,Selective public,1,3,SC,45051,Horry,0.55079985,0.54325742,0.010405573,4.02E-06,120509.9386,91500,0.652506581,0.067513563,0.13130477,0.1758745,0.25701094,0.36829633,0.18644127,0.088090666,0.016635459,0.001266891
Cochise College,9,Two-year (public and private not-for-profit),2,4,AZ,4003,Cochise,0.51464844,0.48535725,0.029472644,0.000463311,60835.64143,51600,0.445704891,0.22349018,0.22674364,0.23838164,0.20233694,0.10904758,0.031299457,0.004824644,0.000503636,5.76E-06
Coconino County Community College,9,Two-year (public and private not-for-profit),2,4,AZ,4005,Coconino,0.52623904,0.48100784,0.013590458,0,85217.23153,68500,0.545450427,0.13289244,0.18134919,0.22814083,0.25916609,0.19845158,0.07971748,0.035686597,0.004672281,9.91E-06
Coe College,6,Selective private,1,2,IA,19113,Linn,0.57014155,0.66688877,0.015621743,0.001395568,138284.5279,90600,0.661584106,0.040683456,0.11318737,0.23224337,0.29368871,0.32019717,0.15420727,0.075759061,0.015752088,0.001462684
Coffeyville Community College,9,Two-year (public and private not-for-profit),2,2,KS,20125,Montgomery,0.375,0.45469144,0.039232817,0.004593531,52326.55859,40700,0.370831599,0.28458995,0.2977764,0.23506035,0.12213672,0.060436662,0.012776034,0.00445894,0.001209564,0.000142193
Coker College,6,Selective private,1,3,SC,45031,Darlington,0.59203982,0.54939586,0.012170363,3.45E-05,78650.54427,59000,0.516442875,0.097994193,0.24429621,0.25406179,0.24380103,0.15984683,0.064547181,0.020393671,0.002003074,0.000314255
Colby College,2,Other elite schools (public and private),1,1,ME,23011,Kennebec,0.54915255,0.61660719,0.00903765,0.001988733,418072.8775,208700,0.849585997,0.014857688,0.039035626,0.076881126,0.12354537,0.74568021,0.62598133,0.49980685,0.18335766,0.026146624
Colby Community College,9,Two-year (public and private not-for-profit),2,2,KS,20193,Thomas,0.50974661,0.64581424,0.019100532,9.90E-06,63084.84336,57600,0.474771045,0.13050967,0.22347587,0.34167796,0.22044569,0.083890751,0.02079365,0.007234866,0.001554736,0.000188486
Colby-Sawyer College,6,Selective private,1,1,NH,33013,Merrimack,0.64620358,0.59457123,0.009923109,0,170401.6362,99400,0.694896769,0.039272387,0.09492369,0.17323528,0.26376909,0.42879963,0.2549797,0.16083795,0.03361354,0.004806697
Colgate University,2,Other elite schools (public and private),1,1,NY,36053,Madison,0.51829267,0.61718601,0.008740681,0.001002786,522975.6131,208900,0.840636927,0.02392368,0.05331241,0.069005579,0.12226261,0.73149574,0.62212026,0.50260758,0.19767268,0.031047979
College For Creative Studies,8,Nonselective four-year private not-for-profit,1,2,MI,26163,Wayne,0.40899795,0.45507818,0.010717616,0.000156455,145763.0598,98300,0.693112255,0.059223983,0.11108849,0.15318292,0.26048768,0.41601694,0.22635365,0.12110811,0.022038925,0.002034883
College Of Central Florida,7,Nonselective four-year public,1,3,FL,12083,Marion,0.57021677,0.46871647,0.019528002,0,70597.18126,54100,0.461252599,0.21211888,0.2275358,0.25114715,0.18699209,0.12220605,0.052942168,0.025881391,0.006168224,0.000301464
College Of Charleston,5,Selective public,1,3,SC,45019,Charleston,0.64691269,0.56692559,0.009531893,0.000377725,208335.5537,119500,0.745286166,0.042147186,0.076594882,0.12889944,0.21106282,0.54129571,0.36992398,0.22850154,0.052666549,0.006361202
College Of Coastal Georgia,7,Nonselective four-year public,1,3,GA,13127,Glynn,0.61513424,0.48560932,0.015464905,4.23E-06,70369.78359,64400,0.508996397,0.17309459,0.18155211,0.22087254,0.2764118,0.14806904,0.044324584,0.018003503,0.001756689,9.55E-05
College Of Du Page,9,Two-year (public and private not-for-profit),2,2,IL,17043,Dupage,0.48780784,0.44728529,0.012644388,0.000377458,104929.1552,85900,0.617568211,0.096004002,0.13891931,0.18320844,0.25994062,0.32192761,0.14954916,0.06170309,0.008706776,0.000875858
College Of Health Care Professions ,11,Two-year for-profit,2,3,TX,48201,Harris,0.77990431,0.23214878,0.019838,0.000182195,44729.16927,35200,0.32288608,0.33329287,0.34103608,0.17543249,0.093687885,0.056550581,0.017361775,0.004243557,0.00125209,0.000256403
College Of Idaho ,6,Selective private,1,4,ID,16027,Canyon,0.55084747,0.61751211,0.019359518,1.70E-05,123050.638,92200,0.658025702,0.055966828,0.11480243,0.16587767,0.30458394,0.35876918,0.18803561,0.085276835,0.020880312,0.002421992
College Of Lake County,9,Two-year (public and private not-for-profit),2,2,IL,17097,Lake,0.51840556,0.46586972,0.012542963,0.000199099,109431.4581,88400,0.635388672,0.07924813,0.12906039,0.17140654,0.29298246,0.32730255,0.1441053,0.057223607,0.010406517,0.00143757
College Of Marin,9,Two-year (public and private not-for-profit),2,4,CA,6041,Marin,0.44603902,0.29013917,0.017165836,0.000445655,118352.0524,82000,0.612647365,0.11661103,0.15394269,0.17459628,0.19701596,0.35783404,0.20684277,0.10949881,0.016893512,0.001648017
College Of Mount Saint Joseph,6,Selective private,1,2,OH,39061,Hamilton,0.65529013,0.67195117,0.004574945,6.71E-05,133300.6563,88500,0.652254934,0.05449371,0.11080777,0.20276622,0.3223272,0.30960518,0.12424248,0.063020915,0.013442523,0.001111823
College Of Mount Saint Vincent And Manhattan College,6,Selective private,1,1,NY,36005,Bronx,0.55054152,0.49549633,0.057835598,0.001726041,130125.5443,94800,0.655511717,0.092331685,0.12273066,0.1627875,0.20089154,0.42125863,0.25929117,0.12303515,0.017379981,0.002050502
College Of New Jersey ,2,Other elite schools (public and private),1,1,NJ,34021,Mercer,0.59034556,0.63029325,0.018082317,0.001065613,140408.1488,122300,0.758883569,0.036272641,0.062041439,0.10108942,0.22230923,0.57828724,0.31344151,0.1112533,0.00992845,0.000905341
College Of New Rochelle ,6,Selective private,1,1,NY,36119,Westchester,0.9009009,0.23871805,0.028672865,9.64E-06,53121.07918,40400,0.394423561,0.241118,0.32449472,0.22666998,0.11087433,0.096842945,0.033545151,0.008086347,9.69E-05,1.01E-05
College Of Our Lady Of The Elms,6,Selective private,1,1,MA,25013,Hampden,0.72125435,0.65567285,0.018826811,7.91E-06,91490.27621,87500,0.627638854,0.086761922,0.10652539,0.19059598,0.38091981,0.23519698,0.093004659,0.045675647,0.008440443,0.000144813
College Of Saint Benedict,6,Selective private,1,2,MN,27145,Stearns,0.99776119,0.73596156,0.012409491,0,150242.8078,106800,0.724667608,0.025961448,0.063894019,0.17123456,0.26447335,0.47443658,0.26912868,0.14863127,0.02550045,0.002364506
College Of Saint Elizabeth,6,Selective private,1,1,NJ,34027,Morris,0.99157304,0.50174236,0.025033178,0,97344.61196,75200,0.580176369,0.094434507,0.20053658,0.19070074,0.19928262,0.3150456,0.14953534,0.081654504,0.005528303,0.000297859
College Of Saint Rose,6,Selective private,1,1,NY,36001,Albany,0.74279213,0.65088898,0.017303271,0.000686197,100367.322,91000,0.652090781,0.059194759,0.11862616,0.17082673,0.30025363,0.35109872,0.13040023,0.043664835,0.006025223,8.91E-05
College Of Saint Scholastica,6,Selective private,1,2,MN,27137,St Louis,0.73363096,0.70403069,0.021893101,1.38E-05,102990.1563,87700,0.652348936,0.045562282,0.10882609,0.2194759,0.32592124,0.30021447,0.13052832,0.070173778,0.006713565,0.000330702
College Of Southern Idaho,9,Two-year (public and private not-for-profit),2,4,ID,16083,Twin Falls,0.54457104,0.63068783,0.01153981,3.03E-05,65010.28156,56900,0.487510446,0.13033275,0.23137349,0.29966161,0.22825786,0.11037432,0.046145007,0.019508861,0.000513683,0.00014451
College Of Southern Maryland,9,Two-year (public and private not-for-profit),2,3,MD,24017,Charles,0.57997823,0.51053333,0.013362688,3.23E-05,96132.38765,90600,0.64191021,0.071568117,0.10951754,0.18895698,0.29381236,0.33614495,0.12893045,0.032872524,0.002245141,0.000114722
College Of Southern Nevada,7,Nonselective four-year public,1,4,NV,32003,Clark,0.52703053,0.41334799,0.015094155,0.00043524,83522.43611,66800,0.540362138,0.12047299,0.20458537,0.23312953,0.24625783,0.19555433,0.078428306,0.030718517,0.005300588,0.000695738
College Of Staten Island/CUNY,5,Selective public,1,1,NY,36085,Richmond,0.51493633,0.44264865,0.041348025,0.000988963,85456.88344,73500,0.559001982,0.14325194,0.16776149,0.18993238,0.24679071,0.2522634,0.094745539,0.027209453,0.00354558,0.000255783
College Of The Albemarle,9,Two-year (public and private not-for-profit),2,3,NC,37139,Pasquotank,0.62595421,0.42844048,0.004530654,0,63908.70497,52000,0.445905745,0.21489429,0.21641408,0.27693811,0.2022182,0.089535385,0.038269587,0.016487971,0.00386806,8.27E-05
College Of The Canyons,9,Two-year (public and private not-for-profit),2,4,CA,6037,Los Angeles,0.47413486,0.45758101,0.015793353,0.000553013,103185.4909,88200,0.62994083,0.093080953,0.12606144,0.18340333,0.24463084,0.35282332,0.1700044,0.057685614,0.007720616,0.000171235
College Of The Desert,9,Two-year (public and private not-for-profit),2,4,CA,6065,Riverside,0.50893742,0.40106046,0.032123238,0,59464.92465,44900,0.427019709,0.24684334,0.26989532,0.2015015,0.16153598,0.1202239,0.053923298,0.018760389,0.003540158,0.000503876
College Of The Holy Cross,2,Other elite schools (public and private),1,1,MA,25027,Worcester,0.51899999,0.6485858,0.010001441,0.001023609,294562.2806,157000,0.818728425,0.020545233,0.048574306,0.079342745,0.15432552,0.69721222,0.52730381,0.3583867,0.10860765,0.011347651
College Of The Mainland,9,Two-year (public and private not-for-profit),2,3,TX,48167,Galveston,0.56650245,0.45113516,0.020746801,0,75046.44954,68700,0.536970953,0.15082945,0.2048215,0.1740877,0.25834122,0.21192008,0.052997395,0.014798854,0.001831741,6.13E-05
College Of The Ouachitas,9,Two-year (public and private not-for-profit),2,3,AR,5059,Hot Spring,0.55911332,0.47396234,0.004765618,0,61094.48576,53000,0.459162892,0.16971281,0.23047271,0.29314211,0.2154908,0.091181673,0.020414777,0.003982067,0.001818698,7.10E-05
College Of The Ozarks,6,Selective private,1,2,MO,29213,Taney,0.54233408,0.68581057,0.033171967,2.87E-05,58892.23307,49200,0.417234292,0.17934622,0.27624997,0.32153812,0.17236081,0.050504897,0.014118537,0.007333142,0.001546108,0.000325569
College Of The Redwoods,9,Two-year (public and private not-for-profit),2,4,CA,6023,Humboldt,0.50093925,0.42711225,0.014106999,0.000645648,71567.55342,59900,0.487497999,0.18767489,0.19158393,0.23813036,0.23134689,0.15126392,0.062923089,0.031249629,0.003208401,0.00039365
College Of The Sequoias,9,Two-year (public and private not-for-profit),2,4,CA,6107,Tulare,0.50623345,0.47901785,0.025295895,2.51E-05,66608.21153,51500,0.45487847,0.21755768,0.22784069,0.22809505,0.19063759,0.135869,0.045900196,0.016133817,0.002863494,4.41E-05
College Of The Siskiyous,9,Two-year (public and private not-for-profit),2,4,CA,6093,Siskiyou,0.39806762,0.49926093,0.019861612,7.86E-05,85761.7108,57500,0.484808919,0.1895545,0.21313694,0.23229018,0.21952465,0.14549366,0.048606142,0.025321662,0.003837296,0.000939711
College Of Westchester ,10,Four-year for-profit,1,1,NY,36119,Westchester,0.46590909,0.33266377,0.038551867,0.000106698,73597.45313,55800,0.474097113,0.19217539,0.2375447,0.20805347,0.16598889,0.19623764,0.064529143,0.029856982,0.004466952,0.000225191
College Of William & Mary,2,Other elite schools (public and private),1,3,VA,51830,Williamsburg City,0.5740416,0.61055648,0.005236037,0.000210615,208657.8585,147100,0.818497437,0.013460711,0.042123187,0.080365479,0.16588438,0.69816625,0.48023704,0.27825558,0.044547305,0.003979304
College Of Wooster ,6,Selective private,1,2,OH,39169,Wayne,0.52025419,0.59345227,0.007071152,0,169626.4079,108100,0.736237135,0.035116892,0.06419158,0.14649259,0.27498916,0.47920984,0.29682791,0.17825384,0.035055626,0.00214521
CollegeAmerica Denver,8,Nonselective four-year private not-for-profit,1,4,CO,8031,Denver,0.65863454,0.34217453,0.021143179,0.003761126,54268.69577,43500,0.414347134,0.23756598,0.27929035,0.25257477,0.17841189,0.052157044,0.020869464,0.014255309,0.004083242,8.45E-05
Collin County Community College,9,Two-year (public and private not-for-profit),2,3,TX,48085,Collin,0.48714635,0.51081228,0.008677235,0.000278922,117859.7836,95000,0.662608023,0.067232974,0.12475233,0.1634022,0.25399324,0.39061922,0.20635456,0.091145165,0.010180939,0.001039279
Colorado Christian University,6,Selective private,1,4,CO,8059,Jefferson,0.60382515,0.79574049,0.003553036,8.79E-05,156218.599,98600,0.688643952,0.041456532,0.11167874,0.16644271,0.26581562,0.41460654,0.26839483,0.14202751,0.032360364,0.005255117
Colorado College,4,Highly selective private,1,4,CO,8041,El Paso,0.55709571,0.55171168,0.018225832,0.002691631,344930.6795,154600,0.776341993,0.048108205,0.079629481,0.11831924,0.14019668,0.6137464,0.5159601,0.38977557,0.13256186,0.013901605
Colorado Mesa University,5,Selective public,1,4,CO,8077,Mesa,0.52169424,0.60787284,0.020071208,0.000670998,91094.41488,75800,0.585725208,0.088197485,0.15079653,0.24495435,0.27533349,0.24071822,0.099381402,0.0476068,0.005530362,2.87E-05
Colorado Mountain College,7,Nonselective four-year public,1,4,CO,8045,Garfield,0.45199817,0.43789586,0.01090023,0.000549187,125855.6803,79400,0.612938909,0.093963735,0.14144784,0.21918905,0.22183007,0.32356939,0.1841737,0.10773876,0.022231832,0.002307274
